timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688774244203,247,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,247,0,168
1688774244450,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,319,0,10,10,null,0,0,0
1688774244020,439,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,180,0,99
1688774244020,180,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-24,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,180,0,99
1688774244200,259,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,259,0,177
1688774244020,439,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,182,0,99
1688774244020,182,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-15,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,182,0,99
1688774244202,257,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,257,0,175
1688774244459,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,318,0,10,10,null,0,0,0
1688774244459,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,319,0,10,10,null,0,0,0
1688774244145,403,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,156,0,77
1688774244145,156,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-20,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,156,0,77
1688774244302,246,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,246,0,163
1688774244548,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,320,0,10,10,null,0,0,0
1688774244252,404,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,160,0,76
1688774244252,160,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-4,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,160,0,76
1688774244413,243,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,243,0,162
1688774244656,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,318,0,10,10,null,0,0,0
1688774244290,451,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,158,0,80
1688774244304,437,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,171,0,85
1688774244290,158,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-19,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,158,0,80
1688774244304,171,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-10,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,171,0,85
1688774244448,293,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,293,0,193
1688774244475,266,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,266,0,168
1688774244742,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,319,0,10,10,null,0,0,0
1688774244742,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,320,0,10,10,null,0,0,0
1688774244303,441,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,163,0,82
1688774244303,163,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-25,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,163,0,82
1688774244337,407,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,156,0,79
1688774244466,278,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,278,0,177
1688774244337,156,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-9,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,156,0,79
1688774244493,251,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,251,0,156
1688774244320,424,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1225,322,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,160,0,83
1688774244320,160,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-5,text,true,,430,161,10,10,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,160,0,83
1688774244481,263,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,795,161,10,10,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,263,0,162
1688774244745,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,320,0,10,10,null,0,0,0
1688774244745,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,319,0,10,10,null,0,0,0
1688774244745,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,318,0,10,10,null,0,0,0
1688774244460,456,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,178,0,80
1688774244460,179,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-15,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,178,0,80
1688774244639,277,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,277,0,192
1688774244916,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,319,0,15,15,null,0,0,0
1688774244460,457,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,178,0,80
1688774244460,178,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-24,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,178,0,80
1688774244639,278,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,278,0,191
1688774244917,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,318,0,15,15,null,0,0,0
1688774244451,486,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,188,0,81
1688774244451,188,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-14,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,188,0,81
1688774244639,298,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,298,0,195
1688774244938,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,319,0,15,15,null,0,0,0
1688774244549,440,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,191,0,89
1688774244549,191,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-20,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,191,0,89
1688774244740,249,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,249,0,169
1688774244990,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,320,0,15,15,null,0,0,0
1688774244658,437,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,174,0,88
1688774244658,174,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-4,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,174,0,88
1688774244832,263,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,263,0,173
1688774245095,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,318,0,15,15,null,0,0,0
1688774244749,383,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,154,0,79
1688774244749,154,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-8,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,154,0,79
1688774244904,228,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,228,0,153
1688774245133,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,318,0,15,15,null,0,0,0
1688774244746,411,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,159,0,82
1688774244746,159,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-9,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,159,0,82
1688774244905,252,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,252,0,167
1688774245157,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,318,0,15,15,null,0,0,0
1688774244743,417,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,168,0,86
1688774244743,168,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-19,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,168,0,86
1688774244911,249,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,249,0,162
1688774245160,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,319,0,15,15,null,0,0,0
1688774244745,426,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,153,0,78
1688774244745,153,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-5,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,153,0,78
1688774244898,273,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,273,0,173
1688774245172,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,319,0,15,15,null,0,0,0
1688774244750,422,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,81
1688774244750,164,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-13,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,81
1688774244916,256,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,256,0,161
1688774245172,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,319,0,15,15,null,0,0,0
1688774244745,430,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,175,0,87
1688774244745,175,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-25,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,175,0,87
1688774244920,255,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,255,0,160
1688774245175,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,320,0,15,15,null,0,0,0
1688774244749,431,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,163,0,82
1688774244749,163,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-3,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,163,0,82
1688774244913,267,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,267,0,167
1688774245180,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,318,0,15,15,null,0,0,0
1688774244749,432,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,167,0,82
1688774244743,438,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,172,0,88
1688774244749,167,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-23,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,167,0,82
1688774244743,172,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-10,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,172,0,88
1688774244917,264,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,264,0,165
1688774244915,266,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,266,0,169
1688774245181,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,318,0,15,15,null,0,0,0
1688774245181,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,320,0,15,15,null,0,0,0
1688774244749,442,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,171,0,86
1688774244749,171,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-18,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,171,0,86
1688774244921,270,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,269,0,169
1688774245191,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,319,0,15,15,null,0,0,0
1688774244917,580,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,154,0,76
1688774244917,155,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-15,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,154,0,76
1688774245072,425,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,425,0,290
1688774245498,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,319,0,15,15,null,0,0,0
1688774244991,516,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,152,0,75
1688774244991,152,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-20,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,152,0,75
1688774245143,364,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,364,0,224
1688774244939,569,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,83
1688774244939,164,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-14,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,83
1688774245104,404,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,404,0,261
1688774244918,590,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,80
1688774244918,164,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-24,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,164,0,80
1688774245082,426,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,426,0,282
1688774245508,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,319,0,15,15,null,0,0,0
1688774245508,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-20,text,true,,320,0,15,15,null,0,0,0
1688774245508,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,318,0,15,15,null,0,0,0
1688774245158,634,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,212,0,92
1688774245158,212,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-9,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,212,0,92
1688774245370,422,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,422,0,274
1688774245793,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,319,0,15,15,null,0,0,0
1688774245096,704,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,265,0,81
1688774245096,265,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-4,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,265,0,81
1688774245362,438,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,438,0,281
1688774245801,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,318,0,15,15,null,0,0,0
1688774245134,670,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,230,0,94
1688774245134,230,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-8,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,230,0,94
1688774245364,440,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,440,0,279
1688774245805,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,318,0,15,15,null,0,0,0
1688774245182,757,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,324,0,181
1688774245182,324,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-23,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,324,0,181
1688774245507,432,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,432,0,297
1688774245940,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,318,0,15,15,null,0,0,0
1688774245181,761,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,309,0,182
1688774245181,309,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-3,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,309,0,182
1688774245490,452,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,452,0,315
1688774245942,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,318,0,15,15,null,0,0,0
1688774245182,780,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,327,0,181
1688774245172,790,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,334,0,189
1688774245182,328,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-10,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,327,0,181
1688774245172,335,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-5,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,334,0,189
1688774245507,455,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,455,0,306
1688774245510,452,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,452,0,307
1688774245963,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,320,0,15,15,null,0,0,0
1688774245963,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,319,0,15,15,null,0,0,0
1688774245173,793,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,336,0,188
1688774245192,774,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,298,0,171
1688774245173,336,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-13,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,336,0,188
1688774245192,298,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-18,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,298,0,171
1688774245509,457,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,457,0,315
1688774245490,476,HTTP Request-1,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,795,161,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,476,0,329
1688774245966,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,319,0,15,15,null,0,0,0
1688774245966,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,319,0,15,15,null,0,0,0
1688774245176,790,HTTP Request,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,1225,322,15,15,https://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,318,0,185
1688774245176,318,HTTP Request-0,301,Moved Permanently,jp@gc - Ultimate Thread Group 1-25,text,true,,430,161,15,15,http://bookstore.toolsqa.com/BookStore/v1/Book?ISBN=9781449325862,318,0,185
